#   ix    iy    iz      toten(eV)
     9    30     9     -20038.886914568640
    10    30     9     -20038.886494016668
    11    30     9     -20038.886113465433
    12    30     9     -20038.885741485781
    13    30     9     -20038.885387057475
    14    30     9     -20038.885093718731
    15    30     9     -20038.884920790373
    16    30     9     -20038.884920518260
    17    30     9     -20038.885096711983
    18    30     9     -20038.885387601702
    19    30     9     -20038.885742030008
    20    30     9     -20038.886113465433
    21    30     9     -20038.886493472441
    22    30     9     -20038.886911847501
    23    30     9     -20038.887415530262
    24    30     9     -20038.888029963364
    25    30     9     -20038.888717322981
    26    30     9     -20038.889407947961
    27    30     9     -20038.890041973260
    28    30     9     -20038.890592459607
    29    30     9     -20038.891062536302
    30    30     9     -20038.891522000562
    31    30     9     -20038.892059425438
     0    31     9     -20038.891932892493
     1    31     9     -20038.891471795552
     2    31     9     -20038.891107707208
     3    31     9     -20038.890721033407
     4    31     9     -20038.890230412115
     5    31     9     -20038.889625094824
     6    31     9     -20038.888957735577
     7    31     9     -20038.888322757877
     8    31     9     -20038.887812136218
     9    31     9     -20038.887454714659
    10    31     9     -20038.887178110916
    11    31     9     -20038.886888173598
    12    31     9     -20038.886530752039
    13    31     9     -20038.886120676445
    14    31     9     -20038.885739989153
    15    31     9     -20038.885499848671
    16    31     9     -20038.885497399646
    17    31     9     -20038.885737676184
    18    31     9     -20038.886120268278
    19    31     9     -20038.886529935695
    20    31     9     -20038.886888309655
    21    31     9     -20038.887177294575
    22    31     9     -20038.887456211283
    23    31     9     -20038.887813088615
    24    31     9     -20038.888319900681
    25    31     9     -20038.888956238952
    26    31     9     -20038.889631081332
    27    31     9     -20038.890231092399
    28    31     9     -20038.890727292026
    29    31     9     -20038.891107843261
    30    31     9     -20038.891470298928
    31    31     9     -20038.891930171354
     0     0    10     -20038.888099352400
     1     0    10     -20038.888195816762
     2     0    10     -20038.888218130101
     3     0    10     -20038.888226429572
     4     0    10     -20038.888269423562
     5     0    10     -20038.888377044597
     6     0    10     -20038.888553374378
     7     0    10     -20038.888755827094
     8     0    10     -20038.888907938741
     9     0    10     -20038.888967531675
    10     0    10     -20038.888951340901
    11     0    10     -20038.888883720607
    12     0    10     -20038.888795283605
    13     0    10     -20038.888718003265
    14     0    10     -20038.888677594354
    15     0    10     -20038.888671199678
    16     0    10     -20038.888671471792
    17     0    10     -20038.888677458301
    18     0    10     -20038.888719091719
    19     0    10     -20038.888795419658
    20     0    10     -20038.888883584550
    21     0    10     -20038.888950932731
    22     0    10     -20038.888968075902
    23     0    10     -20038.888908891138
    24     0    10     -20038.888755963148
    25     0    10     -20038.888552285924
    26     0    10     -20038.888378405161
    27     0    10     -20038.888269967792
    28     0    10     -20038.888226837742
    29     0    10     -20038.888217994041
    30     0    10     -20038.888197313387
    31     0    10     -20038.888098672112
     0     1    10     -20038.888066426622
     1     1    10     -20038.888058399265
     2     1    10     -20038.888023840802
     3     1    10     -20038.888003160147
     4     1    10     -20038.888006425514
     5     1    10     -20038.888045473854
     6     1    10     -20038.888129148865
     7     1    10     -20038.888240443437
     8     1    10     -20038.888313369949
     9     1    10     -20038.888317995887
    10     1    10     -20038.888271328356
    11     1    10     -20038.888189149973
    12     1    10     -20038.888075134266
    13     1    10     -20038.887957036848
    14     1    10     -20038.887877715657
    15     1    10     -20038.887851592728
    16     1    10     -20038.887850368214
    17     1    10     -20038.887877987770
    18     1    10     -20038.887957581075
    19     1    10     -20038.888075406379
    20     1    10     -20038.888188741803
    21     1    10     -20038.888271192303
    22     1    10     -20038.888317315603
    23     1    10     -20038.888313506010
    24     1    10     -20038.888240171324
    25     1    10     -20038.888129693092
    26     1    10     -20038.888046018081
    27     1    10     -20038.888006697631
    28     1    10     -20038.888003296204
    29     1    10     -20038.888024929256
    30     1    10     -20038.888057718978
    31     1    10     -20038.888063297312
     0     2    10     -20038.888002751977
     1     2    10     -20038.887920301477
     2     2    10     -20038.887853225409
     3     2    10     -20038.887810775646
     4     2    10     -20038.887768325883
     5     2    10     -20038.887718801165
     6     2    10     -20038.887678392253
     7     2    10     -20038.887658119769
     8     2    10     -20038.887625602165
     9     2    10     -20038.887560158779
    10     2    10     -20038.887482742386
    11     2    10     -20038.887387094364
    12     2    10     -20038.887254710968
    13     2    10     -20038.887105048343
    14     2    10     -20038.886988175440
    15     2    10     -20038.886936881980
    16     2    10     -20038.886937018036
    17     2    10     -20038.886987767273
    18     2    10     -20038.887104912286
    19     2    10     -20038.887254710968
    20     2    10     -20038.887388046762
    21     2    10     -20038.887483422670
    22     2    10     -20038.887561383290
    23     2    10     -20038.887626010335
    24     2    10     -20038.887659072167
    25     2    10     -20038.887677711969
    26     2    10     -20038.887718665104
    27     2    10     -20038.887768325883
    28     2    10     -20038.887811183817
    29     2    10     -20038.887852545125
    30     2    10     -20038.887915131316
    31     2    10     -20038.888003432265
     0     3    10     -20038.887982751610
     1     3    10     -20038.887831048130
     2     3    10     -20038.887731998686
     3     3    10     -20038.887664650501
     4     3    10     -20038.887570907278
     5     3    10     -20038.887425054247
     6     3    10     -20038.887259472962
     7     3    10     -20038.887104504120
     8     3    10     -20038.886953616980
     9     3    10     -20038.886799192365
    10     3    10     -20038.886670346448
    11     3    10     -20038.886547895214
    12     3    10     -20038.886396327791
    13     3    10     -20038.886222583089
    14     3    10     -20038.886082580506
    15     3    10     -20038.886022171231
    16     3    10     -20038.886023939969
    17     3    10     -20038.886083805017
    18     3    10     -20038.886222991259
    19     3    10     -20038.886396463848
    20     3    10     -20038.886547759153
    21     3    10     -20038.886670482509
    22     3    10     -20038.886799192365
