#   ix    iy    iz      toten(eV)
    31    23     7     -20041.113777682167
     0    24     7     -20041.113704755648
     1    24     7     -20041.113128690602
     2    24     7     -20041.112283913117
     3    24     7     -20041.111481721451
     4    24     7     -20041.111055591144
     5    24     7     -20041.111152735790
     6    24     7     -20041.111569750286
     7    24     7     -20041.111957104367
     8    24     7     -20041.112023091981
     9    24     7     -20041.111720637422
    10    24     7     -20041.111199539377
    11    24     7     -20041.110723884343
    12    24     7     -20041.110532044073
    13    24     7     -20041.110690958569
    14    24     7     -20041.111061713706
    15    24     7     -20041.111346616919
    16    24     7     -20041.111347161146
    17    24     7     -20041.111060081024
    18    24     7     -20041.110691230682
    19    24     7     -20041.110525105167
    20    24     7     -20041.110727829997
    21    24     7     -20041.111196682181
    22    24     7     -20041.111717235999
    23    24     7     -20041.112021051129
    24    24     7     -20041.111955063516
    25    24     7     -20041.111569206059
    26    24     7     -20041.111148790140
    27    24     7     -20041.111053550288
    28    24     7     -20041.111478592142
    29    24     7     -20041.112280783811
    30    24     7     -20041.113128010318
    31    24     7     -20041.113703667197
     0    25     7     -20041.113807478636
     1    25     7     -20041.113119166621
     2    25     7     -20041.112118467889
     3    25     7     -20041.111167565996
     4    25     7     -20041.110621705589
     5    25     7     -20041.110628916609
     6    25     7     -20041.111002120768
     7    25     7     -20041.111358181759
     8    25     7     -20041.111384032574
     9    25     7     -20041.111018855772
    10    25     7     -20041.110454355563
    11    25     7     -20041.110003735008
    12    25     7     -20041.109933937802
    13    25     7     -20041.110287685824
    14    25     7     -20041.110847560096
    15    25     7     -20041.111257771743
    16    25     7     -20041.111256819342
    17    25     7     -20041.110845927415
    18    25     7     -20041.110285917082
    19    25     7     -20041.109930944549
    20    25     7     -20041.110004415292
    21    25     7     -20041.110453675279
    22    25     7     -20041.111017631261
    23    25     7     -20041.111382672003
    24    25     7     -20041.111357909645
    25    25     7     -20041.110999399629
    26    25     7     -20041.110626331527
    27    25     7     -20041.110619528681
    28    25     7     -20041.111167429943
    29    25     7     -20041.112117651548
    30    25     7     -20041.113115901251
    31    25     7     -20041.113804893554
     0    26     7     -20041.114041360499
     1    26     7     -20041.113324340469
     2    26     7     -20041.112334390240
     3    26     7     -20041.111380903265
     4    26     7     -20041.110770687927
     5    26     7     -20041.110629460836
     6    26     7     -20041.110825110700
     7    26     7     -20041.111027291303
     8    26     7     -20041.110955997468
     9    26     7     -20041.110554085295
    10    26     7     -20041.110001694156
    11    26     7     -20041.109585496000
    12    26     7     -20041.109535018877
    13    26     7     -20041.109876249662
    14    26     7     -20041.110404966897
    15    26     7     -20041.110793545493
    16    26     7     -20041.110793953663
    17    26     7     -20041.110402109702
    18    26     7     -20041.109874208811
    19    26     7     -20041.109533794366
    20    26     7     -20041.109583999376
    21    26     7     -20041.110000333585
    22    26     7     -20041.110551500213
    23    26     7     -20041.110953684503
    24    26     7     -20041.111024161994
    25    26     7     -20041.110822253508
    26    26     7     -20041.110628780549
    27    26     7     -20041.110767966791
    28    26     7     -20041.111377229729
    29    26     7     -20041.112331260931
    30    26     7     -20041.113323932303
    31    26     7     -20041.114039319644
     0    27     7     -20041.114181635196
     1    27     7     -20041.113520670624
     2    27     7     -20041.112666777321
     3    27     7     -20041.111825537315
     4    27     7     -20041.111200627831
     5    27     7     -20041.110889329571
     6    27     7     -20041.110822117447
     7    27     7     -20041.110788647446
     8    27     7     -20041.110593813919
     9    27     7     -20041.110195167112
    10    27     7     -20041.109718287567
    11    27     7     -20041.109359913611
    12    27     7     -20041.109265490100
    13    27     7     -20041.109452704437
    14    27     7     -20041.109793935218
    15    27     7     -20041.110050674648
    16    27     7     -20041.110051082818
    17    27     7     -20041.109790941966
    18    27     7     -20041.109452840494
    19    27     7     -20041.109266850668
    20    27     7     -20041.109362090519
    21    27     7     -20041.109719103904
    22    27     7     -20041.110194894994
    23    27     7     -20041.110592725461
    24    27     7     -20041.110787014761
    25    27     7     -20041.110820076596
    26    27     7     -20041.110887152659
    27    27     7     -20041.111199267260
    28    27     7     -20041.111824312804
    29    27     7     -20041.112665144639
    30    27     7     -20041.113517541311
    31    27     7     -20041.114179186170
     0    28     7     -20041.114014285169
     1    28     7     -20041.113459581058
     2    28     7     -20041.112831406208
     3    28     7     -20041.112180645905
     4    28     7     -20041.111578593987
     5    28     7     -20041.111096680335
     6    28     7     -20041.110732183817
     7    28     7     -20041.110427416294
     8    28     7     -20041.110103736850
     9    28     7     -20041.109747403749
    10    28     7     -20041.109405220566
    11    28     7     -20041.109135283616
    12    28     7     -20041.108982763795
    13    28     7     -20041.108955008182
    14    28     7     -20041.109017050145
    15    28     7     -20041.109090112714
    16    28     7     -20041.109086983408
    17    28     7     -20041.109015825630
    18    28     7     -20041.108955552409
    19    28     7     -20041.108981947455
    20    28     7     -20041.109133650931
    21    28     7     -20041.109401547030
    22    28     7     -20041.109744274439
    23    28     7     -20041.110101968112
    24    28     7     -20041.110424831211
    25    28     7     -20041.110732047760
    26    28     7     -20041.111095727934
    27    28     7     -20041.111578593987
    28    28     7     -20041.112176428142
    29    28     7     -20041.112828821126
    30    28     7     -20041.113457404150
    31    28     7     -20041.114012788541
     0    29     7     -20041.113534548433
     1    29     7     -20041.113110186863
     2    29     7     -20041.112736846644
     3    29     7     -20041.112308539421
     4    29     7     -20041.111759685762
     5    29     7     -20041.111124435953
     6    29     7     -20041.110472315078
     7    29     7     -20041.109892032269
     8    29     7     -20041.109449303010
     9    29     7     -20041.109152018620
    10    29     7     -20041.108968477816
    11    29     7     -20041.108805073443
    12    29     7     -20041.108602076503
