#   ix    iy    iz      toten(eV)
     4    12     9     -20040.036266515821
     5    12     9     -20040.036449784504
     6    12     9     -20040.036880540749
     7    12     9     -20040.037418645912
     8    12     9     -20040.037880014963
     9    12     9     -20040.038103012277
    10    12     9     -20040.037996615756
    11    12     9     -20040.037474837423
    12    12     9     -20040.036535772484
    13    12     9     -20040.035257381558
    14    12     9     -20040.033972459900
    15    12     9     -20040.033158839451
    16    12     9     -20040.033158431281
    17    12     9     -20040.033966065224
    18    12     9     -20040.035253708022
    19    12     9     -20040.036532235004
    20    12     9     -20040.037473476856
    21    12     9     -20040.037988452339
    22    12     9     -20040.038104781015
    23    12     9     -20040.037876613544
    24    12     9     -20040.037414972376
    25    12     9     -20040.036877411439
    26    12     9     -20040.036447607596
    27    12     9     -20040.036263114394
    28    12     9     -20040.036357946075
    29    12     9     -20040.036662169372
    30    12     9     -20040.037060408009
    31    12     9     -20040.037427353556
     0    13     9     -20040.037299187927
     1    13     9     -20040.036880404692
     2    13     9     -20040.036432505272
     3    13     9     -20040.036080662048
     4    13     9     -20040.035931271537
     5    13     9     -20040.036040797368
     6    13     9     -20040.036378490669
     7    13     9     -20040.036793464311
     8    13     9     -20040.037090612652
     9    13     9     -20040.037079183869
    10    13     9     -20040.036629515707
    11    13     9     -20040.035646640437
    12    13     9     -20040.034072869916
    13    13     9     -20040.032089295917
    14    13     9     -20040.030185995503
    15    13     9     -20040.029011824186
    16    13     9     -20040.029012368414
    17    13     9     -20040.030185995503
    18    13     9     -20040.032096915103
    19    13     9     -20040.034080216992
    20    13     9     -20040.035650586091
    21    13     9     -20040.036632100790
    22    13     9     -20040.037080544436
    23    13     9     -20040.037094014071
    24    13     9     -20040.036800947440
    25    13     9     -20040.036382708437
    26    13     9     -20040.036040797368
    27    13     9     -20040.035931271537
    28    13     9     -20040.036080389935
    29    13     9     -20040.036433049503
    30    13     9     -20040.036878772011
    31    13     9     -20040.037297011015
     0    14     9     -20040.036997141538
     1    14     9     -20040.036545976756
     2    14     9     -20040.036104063842
     3    14     9     -20040.035751676391
     4    14     9     -20040.035551808756
     5    14     9     -20040.035539971806
     6    14     9     -20040.035692627684
     7    14     9     -20040.035898345763
     8    14     9     -20040.035970591991
     9    14     9     -20040.035720655407
    10    14     9     -20040.035009485830
    11    14     9     -20040.033686196119
    12    14     9     -20040.031706159596
    13    14     9     -20040.029287067358
    14    14     9     -20040.027013964209
    15    14     9     -20040.025628088308
    16    14     9     -20040.025626863797
    17    14     9     -20040.027010426729
    18    14     9     -20040.029280536626
    19    14     9     -20040.031703710574
    20    14     9     -20040.033684019207
    21    14     9     -20040.034999961845
    22    14     9     -20040.035718886669
    23    14     9     -20040.035964877599
    24    14     9     -20040.035898617876
    25    14     9     -20040.035693852195
    26    14     9     -20040.035538067008
    27    14     9     -20040.035553985668
    28    14     9     -20040.035752356674
    29    14     9     -20040.036104880182
    30    14     9     -20040.036547473381
    31    14     9     -20040.036998229993
     0    15     9     -20040.036551963258
     1    15     9     -20040.036071546234
     2    15     9     -20040.035650041860
     3    15     9     -20040.035312348558
     4    15     9     -20040.035056969700
     5    15     9     -20040.034893429271
     6    15     9     -20040.034811250884
     7    15     9     -20040.034748256519
     8    15     9     -20040.034569477713
     9    15     9     -20040.034128245086
    10    15     9     -20040.033264283571
    11    15     9     -20040.031825209411
    12    15     9     -20040.029767756496
    13    15     9     -20040.027305126041
    14    15     9     -20040.025031750778
    15    15     9     -20040.023653902233
    16    15     9     -20040.023655262805
    17    15     9     -20040.025040322365
    18    15     9     -20040.027309888035
    19    15     9     -20040.029766668042
    20    15     9     -20040.031834189169
    21    15     9     -20040.033267684998
    22    15     9     -20040.034120761953
    23    15     9     -20040.034569885887
    24    15     9     -20040.034745943554
    25    15     9     -20040.034809210028
    26    15     9     -20040.034893565324
    27    15     9     -20040.035061867748
    28    15     9     -20040.035312892789
    29    15     9     -20040.035650450031
    30    15     9     -20040.036071954404
    31    15     9     -20040.036551282974
     0    16     9     -20040.036077940913
     1    16     9     -20040.035544325627
     2    16     9     -20040.035115882351
     3    16     9     -20040.034763358843
     4    16     9     -20040.034431107815
     5    16     9     -20040.034105795694
     6    16     9     -20040.033794225321
     7    16     9     -20040.033472586732
     8    16     9     -20040.033077477408
     9    16     9     -20040.032492024431
    10    16     9     -20040.031607246208
    11    16     9     -20040.030280419014
    12    16     9     -20040.028453854713
    13    16     9     -20040.026325788251
    14    16     9     -20040.024382214990
    15    16     9     -20040.023217023430
    16    16     9     -20040.023212261436
    17    16     9     -20040.024376636655
    18    16     9     -20040.026320754147
    19    16     9     -20040.028449773006
    20    16     9     -20040.030275384910
    21    16     9     -20040.031610919745
    22    16     9     -20040.032492568658
    23    16     9     -20040.033076388951
    24    16     9     -20040.033472450679
    25    16     9     -20040.033793545037
    26    16     9     -20040.034109605287
    27    16     9     -20040.034429066960
    28    16     9     -20040.034762406445
    29    16     9     -20040.035114113609
    30    16     9     -20040.035547182822
    31    16     9     -20040.036076580342
     0    17     9     -20040.035705825205
     1    17     9     -20040.035087310393
     2    17     9     -20040.034594920358
     3    17     9     -20040.034182259686
     4    17     9     -20040.033755993321
     5    17     9     -20040.033282243090
     6    17     9     -20040.032766859433
     7    17     9     -20040.032240455166
     8    17     9     -20040.031683438090
     9    17     9     -20040.031038120065
    10    17     9     -20040.030231710636
    11    17     9     -20040.029151010429
    12    17     9     -20040.027749079811
    13    17     9     -20040.026158438224
    14    17     9     -20040.024726575080
    15    17     9     -20040.023872817841
    16    17     9     -20040.023873906292
    17    17     9     -20040.024724942399
